CustomerId,Time,Price
04696f5627355a6fcf7295589eaa51e7,2018-01-01,99
2faaf267b6bbb85f3087a7cb3013639b,2018-01-01,99
3d4782f29b92e33d3f723308ea03dd68,2018-01-01,99
a6ac6fbb940a19580a5535512c25a9ba,2018-01-01,99
492ee1ccb619d1232ab50127a5981779,2018-01-01,87
5b5899364ad65c5a54623abbea4d1dc5,2018-01-01,99
bee5aa78d8ad7efd10dd24bef5d13d16,2018-01-01,99
b41c9a67e2474da3c6f9d66776df8497,2018-01-01,99
15048a6dad84cb5fb04910f071b0259c,2018-01-01,99
42baffc34a871663eaf3f87cf70a199b,2018-01-01,99
ec0f9555578ebe8887818306bb9450c5,2018-01-01,87
4f9cb3e4d812fb62c1f8a85c7d9845fb,2018-01-01,99
0c4f2d41ec70532dcfb9f67a973caa14,2018-01-01,87
36908fd5bfcc43b10fa1c3af0ca5364f,2018-01-01,99
479a680344530bc16fd359008be16d12,2018-01-01,99
7b5f310435c0953cd791e0e601c9b1d7,2018-01-01,99
c7493bccc7152c5d74c67e78a9077933,2018-01-01,99
67efa914f422d1a8145d7d54754c21c4,2018-01-01,99
8449b20bb623940821feefb61a7724e4,2018-01-01,99
fbc64a5a5ebf2302c935a479b3d58453,2018-01-01,99
13579a76ba40fe3e9208330730b82bee,2018-01-01,99
0757858aa4fc3658d47a921ee3c96afe,2018-01-01,99
51f300286ca93d692186689519aead7b,2018-01-01,99
5f3f54003b215b443ffe52f0a82ce078,2018-01-01,99
031c729eadb4f2b78539b6ae30ad3bf8,2018-01-01,99
ff13e2d578a998692b578012d443d91b,2018-01-01,99
85a66c747277d0be7477804ae34ec158,2018-01-01,99
e67b3f1a481c2b0c095f0e410a22969e,2018-01-01,99
f43e39faa957ef96d276550df1419843,2018-01-01,99
9a83a6dcbd160bd8178e2d5c433881ec,2018-01-01,99
f46bf7b8250e484b551bda516f95e5fe,2018-01-01,99
b037b46960879cb194815a5cb7a0af11,2018-01-01,99
2b85ef65240ef0e6ea0592c0270cd316,2018-01-01,99
1874dc486e376ad0f332ac592f83d342,2018-01-01,99
3f80a26e23c1a45fbd763f2ba9ab9259,2018-01-01,87
255e7ba2f4d14a047e4e818b0f8c6b9c,2018-01-01,99
2cf276437f4cce653547fd127c78f6bf,2018-01-01,99
689833b28428f12e385379d1b3352f4e,2018-01-01,99
df849c58a90514bf9c541c546394130c,2018-01-01,99
d051467d6188edb4e4c5369113e5ba6c,2018-01-01,99
25ec7829ac6f257383635a83d77c2e92,2018-01-01,99
b26ea4ff7f544f34efdadb18246d120b,2018-01-01,99
572275945f75fa0245c2d1bcbdf8801e,2018-01-01,99
f4c4b5bf3e9b8a40e2805e1bdd0613d7,2018-01-01,99
c742bc58d2bb17896d08013fd5a42372,2018-01-01,99
fa8f71b14388896a706a8126a337f3f6,2018-01-01,99
78d898bf7b460d25429ddbe1bce973bf,2018-01-01,99
bcc61fd6cd4b632bbdeef0743b600091,2018-01-01,99
26ed3327debff4a246b408c2cfbfdecb,2018-01-01,40
0351455716fa93dbb7469afcbe13f15b,2018-01-01,33
cf4fbf816f17012c6c9a0e9a55be5045,2018-01-01,99
76e7319a7448b544030ac56639476706,2018-01-01,40
f9a4d2e84a64588a5b0bbbcb2b49b2c6,2018-01-01,99
675d94fdbd4613b798f05fdd108348c9,2018-01-01,3
43607d46dae1e1fbd93256621e24c057,2018-01-01,40
1795cf4776a24efcd239c710dac31604,2018-01-01,99
3fe104fa7f53c25f3efc5f2167fde30a,2018-01-01,40
251cc7b97ffedd3a1fb81877c1e84086,2018-01-01,33
143bfc508bc5a27dad74ba399c613588,2018-01-01,99
389a89c88aa7a3ca9f720c984524c4a6,2018-01-01,33
18194d75971fc66a3b180aaa5fddd10c,2018-01-01,1
192f9640d17b633cfd7e8af0a2fbcceb,2018-01-01,40
cb79d0012b4c64e0d24bd9486a4f7da4,2018-01-01,50
7c077a137addcfc56ec694485db4e149,2018-01-01,69
8b4081fa399982dce939ab949eec7e8c,2018-01-01,40
3f6ddba70d73ad8567ba9342197f72b0,2018-01-01,40
1c047b9b26be42faaaad9530424b80bf,2018-01-01,69
3f3aedeae591cc93c4a96939ceeea8ec,2018-01-01,99
83cb026cf2a059da5add16553ef7f1f2,2018-01-01,50
f958e7fe002f5e93795d353f0031fcfa,2018-01-01,3
73d270926c876dbbdfc9ed385e783d2d,2018-01-01,99
8ece3e32b725d2c39eaef8e9270d3959,2018-01-01,40
559e39af2a51b1a801cdf304c55f107e,2018-01-01,99
bb126df4ea4aad08fb12bbd84fd93343,2018-01-01,99
221c165c986e7c27a8187cb605455e60,2018-01-01,99
7c80cf46702eb0b592e7f14a80e6683d,2018-01-01,99
864112b268a26435c19d3892716e57ba,2018-01-01,99
aa16b6d6630e04f66b8c3f77c1e4502d,2018-01-01,99
a327fb0c386862043b1d7f0f60825110,2018-01-01,99
76d0d0182eeeed95e45e144a66a6fb2c,2018-01-01,40
d1828aaa760c8291f5585808f7979ec3,2018-01-01,40
7c0c78ce2bbb9764c78dd70ae6a2f768,2018-01-01,50
353311dd4fd7ce1e19417985fd759e2e,2018-01-01,40
c8355648e2144a2fb2ef481c7717ea9d,2018-01-01,99
c6971bbea9a0b6ace680137eceb0c2d6,2018-01-01,99
95b66f35736efbb076ba0d41b8aab6be,2018-01-01,99
6fc17eaa68f1f16ea3c1b1d97d3ce7a7,2018-01-01,99
834c841a4065f06365d032bf88c1d831,2018-01-01,3
b7bf2c22efa8d21ae95a31d000ee53fb,2018-01-01,1
1ad8591ccbbac8b9fa225e42cd2bd745,2018-01-01,33
3973a451bee696df43e45c47ff32c8a0,2018-01-01,3
3a204f816b01f4505e0675e9d3bb29ed,2018-01-01,3
05a9e44e3c9e1037176141794284f569,2018-01-01,40
79d10a0c19434df117b443a3c2858d05,2018-01-01,40
617eaf8797de95c5ce54b3426d814ae5,2018-01-01,3
f48f6ca039e1087143e1e5b7359d9a79,2018-01-01,3
bd5097c301f869bf5860e6eb0d43ea88,2018-01-01,50
5a1b951db123c013aeade89a0394ffde,2018-01-01,33
b3ab47fa9b331e229a4fcab4c89ac8ec,2018-01-01,50
0897d17ef48c06db6af8b357b62f4a7f,2018-01-01,1
6c2255d65b254ad8558051f79d1bfeac,2018-01-01,50
85c2fab83802240a9427df5e2bd59035,2018-01-01,3
737810072457105bd83f49c1860cb451,2018-01-01,99
cdc1f78d4e045b6117aea0c7b04041f0,2018-01-01,40
ddfc0b97c22923eeb5d253da5e25b5d3,2018-01-01,3
8acb929916104e0b0afafdd68667be26,2018-01-01,40
3a43f1ec33e30696ddf285d3d8f2c2e4,2018-01-01,40
127d8b4124aad3ed15878a3463fb606e,2018-01-01,99
2ee800082fc9e44d5b8ee30e624bb33d,2018-01-01,98
668734e07b2c755618ff7caa0940c1f1,2018-01-01,3
dd1caf4609c59487d0c340091d406696,2018-01-01,50
8b3f75c5754554d21583238d9d846f08,2018-01-01,99
c7b741b2ae1c62b3368cb38633a41182,2018-01-01,40
8693b4a37ba528d74d661554622a5338,2018-01-01,3
ab62ca8d83307fd49b0c27e2dab1f17a,2018-01-01,3
c4c0599d3d3bf8d137bb4c66de4ae143,2018-01-01,40
9553b9c7f9b8e639f6ae8b204e05b4ab,2018-01-01,50
343b41581b911406f58928e9c52f2095,2018-01-01,99
3f56a7b96089e1715130404e5c69a470,2018-01-01,99
d76edb8712aab0525e277c5c06435e6b,2018-01-01,50
0d676138ca1b79b35908ecd836a130cb,2018-01-01,40
f1771e0cab3705f840a79b9023f1133c,2018-01-01,40
c76979762a08a6bd82e79d996938d13c,2018-01-01,50
c83d299890f5dc394858f8838040cb8f,2018-01-01,40
8482e040731f082352513b7ceb2b9b06,2018-01-01,40
5f2a54e0153ac8dce3de7bac5e99751c,2018-01-01,1
a1da323698eb36f8d381836b8ef2c199,2018-01-01,40
782f9e478fd49435f029d71f03310efe,2018-01-01,50
edc8428d68b4ad6f6664814804ac09ad,2018-01-01,99
7d19c8db5dcae70e18f5afa014ac37c8,2018-01-01,40
ce7d77a089d8f8a3ec4ce6ba1f842c91,2018-01-01,99
78f340770406365a1c772244d88f115e,2018-01-01,3
128f1a02b7885c1ed039f3d932e148af,2018-01-01,50
e8048f116cea46e70a42890752e13783,2018-01-01,99
942796f6ef02fad4b695788bc05c0dd7,2018-01-01,3
ee05092848e3b4c290bef582546c744b,2018-01-01,40
a9b5ad9aebb76787bac78e101265fed4,2018-01-01,99
3f0065ae324bf2bacc5baaf6258c3f4c,2018-01-01,33
ba0b6dedaa934e255199ec004549e5f9,2018-01-01,33
2a7061f2fd6177975e32b79453bb2294,2018-01-01,50
93eb77c09e20f9f846a30dd00312eeb1,2018-01-01,50
1ca0e90f1f647ea82949a5aac5227cd1,2018-01-01,99
d00dada70028229235f8355cfe854fd5,2018-01-01,50
f9e0fbb867965ce3aefbe6ca0323f051,2018-01-01,40
35c093cdbfb2a602b88efe98d5279d55,2018-01-01,40
4de567bb26e9778b60926df37ae5f5d6,2018-01-01,1
256558ecf1453b0c255cdfefa727ec8f,2018-01-01,99
20351a246dc79b680ff924b0b8ffcb56,2018-01-01,99
95482894c8487cd5869e57d68d02c875,2018-01-01,99
9769d99e294dbdfd7391f61669fde0ce,2018-01-01,87
7c5f19e55cac39e0e87cd012b44314ef,2018-01-01,99
aa4cf9c17bbbd7f504e7f6bc871390a6,2018-01-01,99
b2161be4819fe20155c24aa70c315fa2,2018-01-01,99
5aa7368cfa80b29b6d74edda9012c479,2018-01-01,99
2a98b1d02c760ea742536e600c5c20ab,2018-01-01,99
c07ae2c221f82f5931e3349cd5f30b94,2018-01-01,99
96453f13c0039faa8f1711ad683ea7bb,2018-01-01,99
e383a716c5827c0db40c1f21ebce5494,2018-01-01,99
99b024d38e3d32ed643ec4198fb146cc,2018-01-01,99
f2c074fa41c82c6e2cd1aa9576532ecf,2018-01-01,99
5c911ccd7cab724bccf087ecdb3d9cdf,2018-01-01,99
6122030543960943b8a4320c4580712f,2018-01-01,99
23da0bf998641d4d1ab8a7ce944ab8d6,2018-01-01,99
de52b74e3e4a7a32df558146e227a9de,2018-01-01,99
fae12b79c435e5184d2cb1f8be417fa7,2018-01-01,99
c52c661acaf02a5156e3f6cc892a1881,2018-01-01,99
0f4f9cc708e266269874490898c54a18,2018-01-01,99
00a0a58a618dfe2019e267626d2348ee,2018-01-01,99
a7dd7149d4cf5aee122b9034a30d4cdb,2018-01-01,99
53e402e9ae8e9f327e7be1846e8a23c3,2018-01-01,99
99d6a61ddce48874e0aae3609589f4be,2018-01-01,99
903e09ca4fad0b2c13b0e387a7fa9a55,2018-01-01,99
edbe416e694473bc2caeb122b72ad37c,2018-01-01,99
d631153990ab6ee0a4f14d7a6b6ae217,2018-01-01,99
e2ba8223a88f399642d37ba022f8f8de,2018-01-01,99
1676f51d5385d2a3a2b27aeb319bd4c9,2018-01-01,99
875b4537c5a85139dcb73afac7b197c6,2018-01-01,75
f2b97a5a7976c207bea918a6349cd94d,2018-01-01,99
630e077c62339c5490017417ceb2a3e5,2018-01-01,99
acc992c2a5b539aa07f2e04304dda6e4,2018-01-01,99
f1f8525672f93dad343387dae8425906,2018-01-01,87
a06dd12bb2eb1c2b0b10f434d1bd2e4b,2018-01-01,99
e7a13e6013971821b385614ee27f8666,2018-01-01,87
0797721d08854dd6f12ef78c0c80ffd7,2018-01-01,99
88bd3e8b20a67aedc572d92f93e2e869,2018-01-01,99
f95b97143335c9847610baab0afc1cc1,2018-01-01,99
e79540976f69d08976719dea11050812,2018-01-01,99
5281b9634fa48590c9ffedc3cd58be2b,2018-01-01,99
ffa9e910c64389a860c6f991ab49b036,2018-01-01,99
a315924d93d3a36d38918cb860eedd08,2018-01-01,99
5ccf222317b22eb1cce296dab949b2aa,2018-01-01,99
9c5009c4455ab4c8caac388e4a17afdc,2018-01-01,99
5eb3ef27631ae5a79947aad3e0918b4d,2018-01-01,87
8d3fdb679e151657d0062b2b10962423,2018-01-01,99
476d973749b3c4c0c81c0fab8ada8f6d,2018-01-01,99
48b6099b84194011a4f2776654d649d0,2018-01-01,99
190b13cd14458ce5729be1e497a5532b,2018-01-01,99
b996a140f0681f3597d15b0763e74ad9,2018-01-01,87
2d064355f171b6dd278ab5e211535482,2018-01-01,99
773fe05151d1caf4cabae94189fc61a8,2018-01-01,99
4e530e74c5f8bfaaeda1bb9fdf1ae5a2,2018-01-01,99
f22e6ebd48e81120fb401cd2b7512db1,2018-01-01,99
423a174834e507624d5cbcc75fcd7b0e,2018-01-01,87
e8f6710b85d751fb72abeeb1abac4f8f,2018-01-01,99
3abaa3388dee821abc79bcfc8a8ded9a,2018-01-01,87
ee7a13345cc95f85419477ad5b46a004,2018-01-01,99
de9de700284088bf71b28abc053522ad,2018-01-01,87
bdb01ddb46007918ad496cc9e2d51d50,2018-01-01,99
3cfc0044d5a24d29848418f61f36422f,2018-01-01,99
d7d65062eac326eeed8ac98f49bcd456,2018-01-01,99
1f5977f9779b50077b51e8e6dcbdf34e,2018-01-01,99
2761d78f79641d0ae70069a5aa817dfb,2018-01-01,99
f8f5abeffa99bb08e9003e43f8b9130a,2018-01-01,99
4896f3ae057e8515b1c18bd47369718c,2018-01-01,99
2cdfea5ba7d1ed689dd5cb344378456f,2018-01-01,99
b96eb44ef0e20de949a57defb3bbfad8,2018-01-01,99
e9ad8671f61f8e8b826fc8df2f1ff200,2018-01-01,99
873f254035bf57c6fd52ffa19b129fee,2018-01-01,99
93aed235f9457cc5867dcc515bd119a2,2018-01-01,99
bbed5cb7d042ca4b2ef3c8f22f88ca62,2018-01-01,99
c2f9f5dc119e311c045d2efcb611b832,2018-01-01,87
ec8626e895946bef7a4b64f27e0567df,2018-01-01,99
7f09ef44f209003bc72e8fe9558382a7,2018-01-01,99
1703799cd8f7310b1d26ab62ed4652d4,2018-01-01,99
2d10507868f0d3d9f46018bd01b5f71d,2018-01-01,99
5ef8e93c73b5b0e0278e0b889360a904,2018-01-01,99
a8ae818eee5f0cec466280990e2c0852,2018-01-01,99
50dd5f227210df2421e5b49c00f5e788,2018-01-01,99
066b2dfa339f8dd4d9b5174e0beb3316,2018-01-01,99
a6af4f183a142de628df1afe9d45e5d7,2018-01-01,99
4987785c578632c4933106a4e0ec0c7b,2018-01-01,99
6ef1c9073ba49a7b71117ea1aad5bacc,2018-01-01,99
0cce21873902febe3c8edc4823350a51,2018-01-01,87
888b329fbf6f35013a80babe7aff8a90,2018-01-01,99
e17a1c7fbb7258c68310d5ba37dd29ae,2018-01-01,99
f3e6ec77cb4a1e6f069ce87a03f4c630,2018-01-01,99
ab92c3e4184f1498981fd5e68eb6a873,2018-01-01,87
7bcbe3d3534a7e5925d722c8e965a7c3,2018-01-01,99
47284015b5e9c8d65a9a89b07ca0459f,2018-01-01,87
3e1a7402a1ea67db2c59c49283c0618a,2018-01-01,99
b5c5ed6712d6b0c4f60948a424937108,2018-01-01,99
49df8641d30d7108cfe39b253f83d147,2018-01-01,87
b449a90bee57e04ebe3f873a635cffef,2018-01-01,99
9e333ec1cdc5998857d59782ec842659,2018-01-01,99
eefe94ec919fcca89364d8b921f6586d,2018-01-01,99
87ffa830f119a917b71dde53f2b06c6d,2018-01-01,87
dd890d7346d144428279cae3cabf63e4,2018-01-01,99
1ca6703d06a2b412bdb55612560287e4,2018-01-01,99
00ba53af654a1069537b6c957fa5224f,2018-01-01,99
705ffe039c11f5cc2c1ceb5c40ae5d66,2018-01-01,99
819015cc70ebec1d09fcb95e07cda7a6,2018-01-01,99
0e45aa184364264d6c59405dfbdd6cb0,2018-01-01,87
6b186918e212190a108f7b2896ced3bd,2018-01-01,99
c2f1ad3413e47f630483fffe70cf5954,2018-01-01,99
cd20d650d9d18c4aed200f2dcc3d6c8e,2018-01-01,99
0ae2881fd62c533c41dd2c28429a5965,2018-01-01,99
97a87e585a98964ab0f3ee6cf33486c4,2018-01-01,99
7d8cd2f44d2a4902a8ad6041d9da9f1d,2018-01-01,99
cccfd052af25c8794dfa8f116321c2d9,2018-01-01,99
ed8317045f1670977a8a1ead0870055a,2018-01-01,99
92761eb535c27556f23458e35361b2a2,2018-01-01,99
c8c3865ec532289b45fc3d8ed5355106,2018-01-01,99
9534791c81a0f92c7adaf0904fd953d5,2018-01-01,99
dd34ecefe6b274615dbeb7f0bdda4325,2018-01-01,99
c140f82811274fa663369d8e2189db60,2018-01-01,99
9be46b9fb0bf41d0b1fabf1eba03d310,2018-01-01,99
0785739870dcbadab3e1403d20ce3178,2018-01-01,99
ebbd2789887b43ea2b55e1237dbd1b2b,2018-01-01,87
5712b8e357ff5b16f975fdac86cd087d,2018-01-01,99
ac7faa6b135e5c3714256f72494e559c,2018-01-01,99
7bcba26d94235c6c8224e674ba224b25,2018-01-01,99
279e0c45931ed80552d58159ca63ca09,2018-01-01,99
ef316400389547ccbbe6c67da060b54f,2018-01-01,99
ee9a2771124dfbc060316cab45de4a28,2018-01-01,99
bd28ff0cb6fc77d52c0d6808134aecc6,2018-01-01,99
d94c6e6444e730a60e56d1d3fa64bb0e,2018-01-01,99
ff6ac061eafb2391e6becfd3853a899f,2018-01-01,99
3c24cf46d3e6c36d3482909ab0bc4d86,2018-01-01,99
86fbac876af0d8fd553fa80ce6797754,2018-01-01,99
949e8ec6ccebb51678352c4093f143ca,2018-01-01,99
ecc12f60eadbacaa8a3ea9099b443863,2018-01-01,99
3c232f6625a058121dc0b0daad4cd03e,2018-01-01,99
6804db596ce836620c6fcc88c7052c20,2018-01-01,99
42f66d10cf0747e6922c0de521b9b6b2,2018-01-01,99
6558edcbda13f17a6c252fca3f944dca,2018-01-01,99
d7cc4ce968bc492f5d365cbbbfafb2be,2018-01-01,99
c1d6b9c4ffebc5bfe83761e8063700b0,2018-01-01,99
102ff33e6b944fea7ddbf76260525a86,2018-01-01,99
77cba81d063c6b0d8706c1661033027f,2018-01-01,87
1f5fd50f1fada3b85bfd6a9769de777d,2018-01-01,99
6a684e871eaa5dae5ced24908b0a9bfe,2018-01-01,99
b6f28431651611e8dd3f7b34a89fcb0b,2018-01-01,87
0697ecd9da6b37fd8ff0526949768d1c,2018-01-01,99
1465c68a6994683a701eddf4bc28cd32,2018-01-01,99
b30a908af76c3cead127bc78a8d174b6,2018-01-01,99
70087d42d62cfb8fb4a3aec36714800a,2018-01-01,87
815850c7bbec56b459a538932b90afbd,2018-01-01,99
8751dd36b1b880868ac4a9f2a346a8a8,2018-01-01,87
c50596019739c7396539008a60679cc7,2018-01-01,99
554c6587bbc4deb63b8a8ff9604537be,2018-01-01,99
5304a8e8be37058f25823e37f2bb604c,2018-01-01,99
a97175b36679a23327b360f4e696b900,2018-01-01,99
0beb328cd736eec37a5d6f64228d33bd,2018-01-01,87
3a9ff598f08d56bcebb38c7861074677,2018-01-01,99
a4bb677b260dfd02c5048ab2554fe072,2018-01-01,99
1ae84d0e585c21e7ca7e484df3aa452b,2018-01-01,87
25274a03c72ee6a427435d8315a23db3,2018-01-01,99
9e02aaf1728b0d833ebba1161980f8da,2018-01-01,99
199315edaab66990d8e89a19df260db4,2018-01-01,99
b87c3026577ec92596c52cc0982db636,2018-01-01,87
11c53cbb200263fb61785d70fd3d854d,2018-01-01,99
66d991bdf2aef2062f47d40e1f260797,2018-01-01,99
ab16e6ad20974e50a71cd76e2bb36ad2,2018-01-01,99
45e1b38e59a1b6f522fa7858e92c0d2e,2018-01-01,99
ef5c14120556b46f8dfdf3a53f4ffa37,2018-01-01,99
23d54db8a02971ffcf1a5bd2c996e42e,2018-01-01,99
3ec81ab7a1bb9592d43beac7f40abf5c,2018-01-01,99
5a88c5e2aaa3cfebb4dc8bf0656804a3,2018-01-01,99
8233c74d80fff61373cba5c760d0353d,2018-01-01,99
5d91878defaf02e4062f7dfd2e8b9999,2018-01-01,87
67cbf8e2686fb30f08fc85cc075c29f3,2018-01-01,99
0ba5cb61bf704d6e5c352a223b0b09aa,2018-01-01,99
1bd76d254afcb5ca69fe60404106de55,2018-01-01,99
f9c59dca6a79f650896e930508751bea,2018-01-01,87
9e3ce0329659bd80c51ad6f20dbe45c9,2018-01-01,99
e082021e4cec3ed70f740f92fccefa50,2018-01-01,99
3ddc00cb2739856343472bf6d4afb6a9,2018-01-01,99
ee9988794097a069e3acfe59b72a53b8,2018-01-01,87
6355f3c5f8b121d0a78509bdc01442e1,2018-01-01,99
f289889468d12160775c722d8d25b499,2018-01-01,99
7147ea5bf0fbb218b57893bf73405851,2018-01-01,99
b4765da2439c5257781af93c805bca0c,2018-01-01,99
756b0d31b8fd0f25e44c3dcdde3280d2,2018-01-01,87
2fe58fa6131d765decd9451e1dfc14c5,2018-01-01,87
15d3eb271288c0c853d0d88f57d19e21,2018-01-01,99
1748e2400962a05d00e6614e9e9835bf,2018-01-01,99
796ba1a769dedb6146543875dfe285a7,2018-01-01,99
c10df13833cf70e45d6307335806ef08,2018-01-01,99
2fa82f857d983cb58151ff772586cb29,2018-01-01,99
f14f0fce9a7744520ca4b1ac841ababa,2018-01-01,87
90a9f6cc61cdfd91bd67c64d60b1901b,2018-01-01,99
46229109dcfc600685d4ca168d5095f1,2018-01-01,99
6d6e9f1372e503e46b376667cac6f576,2018-01-01,99
ce6216d4b1704c84ba06b5d15337339c,2018-01-01,99
9dc4509b473d22a9ff42a7d1fe6c7831,2018-01-01,99
f0e969e44b206008ecbed6cf976501bc,2018-01-01,99
8bbf0f85c35c3862ce7d3b71f7b53b7b,2018-01-01,99
c1653601a92f382bf14c1c248340ea1d,2018-01-01,87
720f235bd901f5c08f53868b4b615568,2018-01-01,99
0bfec6e66f8744025fc609d61fefb5fe,2018-01-01,99
a84a43ab2a333f621bc7dc73b06d8537,2018-01-01,99
6ddede11c7371c9bd9fdb7b9e6039f68,2018-01-01,99
64de26ea597ea734220b989774b95493,2018-01-01,99
fe5eddee94640396744fa3b61b80eca6,2018-01-01,87
204a0b70cb13d589a9c528bbf33aefe0,2018-01-01,99
6f9e66137df56b5c3cfaeca9c1e4b50a,2018-01-01,99
9a274783d657a8bf92e5d72093a26e75,2018-01-01,87
f19329b94fdad5e6aae0394ac109f0e0,2018-01-01,99
9996092705802fab4f27d9e8623044f0,2018-01-01,99
70ad48d837361ba0f148b6589ff8ec52,2018-01-01,87
5173ec49f112a6b500a9e095889d6940,2018-01-01,87
f24bcff2530db737dfec65316add9ad5,2018-01-01,99
fd7172a2d5997af489e5c607e7f926a8,2018-01-01,87
a8091f7ca6baa1c0c25545d2cb4e8463,2018-01-01,99
4866f9606725b01d59d7f543141b0c86,2018-01-01,99
659a6ae366da13e48679acc455ad5909,2018-01-01,99
83c9156272eb1e423b7120317ee2eafb,2018-01-01,99
df0bf4d01a84465810267a7fa2673b58,2018-01-01,99
83e3b878eed4324bdd4412ba60f7e2b0,2018-01-01,87
277eddeecef9a82e8caf77a4dbf2a634,2018-01-01,87
397cea83c169ff16ee2632a80dc2d800,2018-01-01,99
4577dcdd0b23486559c9c018b83d13a8,2018-01-01,87
6d330213e8923797e8b281d3cc593162,2018-01-01,99
852b9b383ff68255e9f48e7d7005766c,2018-01-01,99
7efd17d6549553b7f87b1d779ec550de,2018-01-01,99
1aa16766ca84c16688fad7b193b4a06a,2018-01-01,99
6b559e2e4e08dc47cba8df3c2f4cad05,2018-01-01,99
0d48c2aabc10b919203a7d976d9e3cfb,2018-01-01,99
111e778f01a810bce54abb94ea03e610,2018-01-01,99
d9a187c46b4967f9f7e2745de59e8041,2018-01-01,99
9eaf2f1c78517cdde07a46babe2ef426,2018-01-01,87
85c9d831acdcd5394acb4c6231db35db,2018-01-01,99
b20ea9c4ed26cb85b30118ce3bdaa83a,2018-01-01,99
21a989b924bfaa5851927cfb45926e8d,2018-01-01,99
c9fa63c6afcfe0aabb48455444172a60,2018-01-01,99
36e0a922bb86f367bf0dea9d0a1c81fc,2018-01-01,99
79f5930403d5999314d40d7a3017b5d5,2018-01-01,99
d65db540e626dc8ae2d0fbfbe81544c4,2018-01-01,99
8c2b7b32cb9979539111014c1793cb59,2018-01-01,99
71a5c0359a20ec04661095bd8ae66d60,2018-01-01,99
104dfad3bf027590531d26c245638a40,2018-01-01,99
5668aee22a596ad5061b27aaf189f30d,2018-01-01,99
fae1649fa59a293a8e9357b7f8b1d885,2018-01-01,99
3c6af9cf1d8eb1669433be75350b7854,2018-01-01,99
5c58d7e4edf5f1036a2f22085976b986,2018-01-01,87
e1cdd3ad984be4812b17faccd4c37e76,2018-01-01,99
1f3c3cd82de88b70dc8f59c5711bc84f,2018-01-01,87
